ContactsContactID,VanID,ResultID,CanvassedBy,CommitteeID,CreatedBy,DateCreated,DateCanvassed,InputTypeID,ContactTypeID,ChangeTypeId,ErrorMessage
1881617,101539014,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:08:00 PM,14,2,1,
1881618,101539077,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:50:00 PM,14,2,1,
1881619,101539084,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:53:00 PM,14,2,1,
1881620,101539165,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:02:00 PM,14,2,1,
1881621,101539293,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:05:00 PM,14,2,1,
1881622,101539702,2,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:18:00 PM,14,2,1,
1881623,101539865,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:14:00 PM,14,2,1,
1881624,101540116,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:31:00 PM,14,2,1,
1881625,101540119,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:38:00 PM,14,2,1,
1881626,101540138,2,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:55:00 PM,14,2,1,
1881627,101540236,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1881628,101540533,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:01:00 PM,14,2,1,
1881629,101540590,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:35:00 PM,14,2,1,
1881630,101540926,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:00:00 PM,14,2,1,
1881631,101541039,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:33:00 PM,14,2,1,
1881632,101541472,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:03:00 PM,14,2,1,
1881633,101541515,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:08:00 PM,14,2,1,
1881634,101541679,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:04:00 PM,14,2,1,
1881635,101541763,3,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1881636,101541969,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:02:00 PM,14,2,1,
1881637,101542001,14,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:05:00 PM,14,2,1,
1881638,101542041,2,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:31:00 PM,14,2,1,
1881639,101542088,2,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:33:00 PM,14,2,1,
1881640,101542108,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:00:00 PM,14,2,1,
1881641,101542208,1,2197447,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:37:00 PM,14,2,1,
1881642,101552435,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:54:00 PM,14,2,1,
1881643,101552436,3,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:04:00 PM,14,2,1,
1881644,101552481,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1881645,101552511,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:34:00 PM,14,2,1,
1881646,101552520,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:06:00 PM,14,2,1,
1881647,101552537,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881648,101552567,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881649,101552594,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:27:00 PM,14,2,1,
1881650,101552615,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:45:00 PM,14,2,1,
1881651,101552618,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881652,101552634,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:11:00 PM,14,2,1,
1881653,101552636,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:10:00 PM,14,2,1,
1881654,101552645,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:08:00 PM,14,2,1,
1881655,101552703,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:12:00 PM,14,2,1,
1881656,101552729,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881657,101552745,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:31:00 PM,14,2,1,
1881658,101552772,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881659,101552773,3,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:27:00 PM,14,2,1,
1881660,101552785,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:30:00 PM,14,2,1,
1881661,101552813,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1881662,101552821,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:29:00 PM,14,2,1,
1881663,101552823,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:54:00 PM,14,2,1,
1881664,101552851,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881665,101552928,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:15:00 PM,14,2,1,
1881666,101552982,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:31:00 PM,14,2,1,
1881667,101553029,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1881668,101553077,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:12:00 PM,14,2,1,
1881669,101553102,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:41:00 PM,14,2,1,
1881670,101553216,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:31:00 PM,14,2,1,
1881671,101553223,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:50:00 PM,14,2,1,
1881672,101553237,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:34:00 PM,14,2,1,
1881673,101553239,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881674,101553312,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:35:00 PM,14,2,1,
1881675,101553327,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1881676,101553333,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:47:00 PM,14,2,1,
1881677,101553392,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:28:00 PM,14,2,1,
1881678,101553413,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:03:00 PM,14,2,1,
1881679,101553424,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881680,101553466,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1881681,101553500,3,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:42:00 PM,14,2,1,
1881682,101553551,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:37:00 PM,14,2,1,
1881683,101553554,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:07:00 PM,14,2,1,
1881684,101553574,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:21:00 PM,14,2,1,
1881685,101553598,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:54:00 PM,14,2,1,
1881686,101553669,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:54:00 PM,14,2,1,
1881687,101553679,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:10:00 PM,14,2,1,
1881688,101553681,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:58:00 PM,14,2,1,
1881689,101553718,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:59:00 PM,14,2,1,
1881690,101553727,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:04:00 PM,14,2,1,
1881691,101553739,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:52:00 PM,14,2,1,
1881692,101553791,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881693,101553836,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:33:00 PM,14,2,1,
1881694,101553844,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:38:00 PM,14,2,1,
1881695,101553856,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:56:00 PM,14,2,1,
1881696,101553870,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:20:00 PM,14,2,1,
1881697,101553870,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881698,101553897,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:28:00 PM,14,2,1,
1881699,101553898,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881700,101555080,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:19:00 PM,14,2,1,
1881701,101555089,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:00:00 PM,14,2,1,
1881702,101555125,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:27:00 PM,14,2,1,
1881703,101555132,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 10:01:00 PM,14,2,1,
1881704,101555134,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1881705,101555138,3,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1881706,101555163,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:55:00 PM,14,2,1,
1881707,101555300,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:59:00 PM,14,2,1,
1881708,101555368,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:14:00 PM,14,2,1,
1881709,101555370,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:38:00 PM,14,2,1,
1881710,101555374,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:51:00 PM,14,2,1,
1881711,101555386,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:01:00 PM,14,2,1,
1881712,101555396,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:39:00 PM,14,2,1,
1881713,101555403,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1881714,101555408,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:36:00 PM,14,2,1,
1881715,101555444,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1881716,101555445,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1881717,101555446,3,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:43:00 PM,14,2,1,
1881718,101555448,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:46:00 PM,14,2,1,
1881719,101555450,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:16:00 PM,14,2,1,
1881720,101555459,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:59:00 PM,14,2,1,
1881721,101555464,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:12:00 PM,14,2,1,
1881722,101555490,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:01:00 PM,14,2,1,
1881723,101555563,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:32:00 PM,14,2,1,
1881724,101555628,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:56:00 PM,14,2,1,
1881725,101555631,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:54:00 PM,14,2,1,
1881726,101555634,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:28:00 PM,14,2,1,
1881727,101555660,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881728,101555661,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881729,101555687,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881730,101555753,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 6:57:00 PM,14,2,1,
1881731,101555770,2,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:35:00 PM,14,2,1,
1881732,101555783,40,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:00:00 PM,14,2,1,
1881733,101555787,1,2194352,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:33:00 PM,14,2,1,
1881734,101535403,14,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:20:00 PM,14,2,1,
1881735,101535441,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:29:00 PM,14,2,1,
1881736,101535475,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:08:00 PM,14,2,1,
1881737,101535507,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:04:00 PM,14,2,1,
1881738,101535508,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:05:00 PM,14,2,1,
1881739,101535536,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:00:00 PM,14,2,1,
1881740,101535678,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:02:00 PM,14,2,1,
1881741,101535739,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:26:00 PM,14,2,1,
1881742,101535753,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:04:00 PM,14,2,1,
1881743,101535807,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:16:00 PM,14,2,1,
1881744,101535808,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:26:00 PM,14,2,1,
1881745,101535900,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:21:00 PM,14,2,1,
1881746,101535941,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:39:00 PM,14,2,1,
1881747,101535957,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:56:00 PM,14,2,1,
1881748,101536003,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:44:00 PM,14,2,1,
1881749,101536109,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:26:00 PM,14,2,1,
1881750,101536150,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:41:00 PM,14,2,1,
1881751,101536253,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:36:00 PM,14,2,1,
1881752,101536370,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:48:00 PM,14,2,1,
1881753,101536381,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:19:00 PM,14,2,1,
1881754,101536555,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1881755,101536952,40,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:58:00 PM,14,2,1,
1881756,101536976,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:07:00 PM,14,2,1,
1881757,101536993,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:45:00 PM,14,2,1,
1881758,101537082,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:14:00 PM,14,2,1,
1881759,101537090,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:13:00 PM,14,2,1,
1881760,101537117,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:00:00 PM,14,2,1,
1881761,101537180,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:55:00 PM,14,2,1,
1881762,101537233,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:24:00 PM,14,2,1,
1881763,101537299,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:34:00 PM,14,2,1,
1881764,101537430,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:47:00 PM,14,2,1,
1881765,101537511,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:04:00 PM,14,2,1,
1881766,101537585,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:02:00 PM,14,2,1,
1881767,101537597,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:46:00 PM,14,2,1,
1881768,101537672,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:58:00 PM,14,2,1,
1881769,101537731,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:09:00 PM,14,2,1,
1881770,101537749,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:52:00 PM,14,2,1,
1881771,101537837,10,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:47:00 PM,14,2,1,
1881772,101537841,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:37:00 PM,14,2,1,
1881773,101537900,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:50:00 PM,14,2,1,
1881774,101537969,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:40:00 PM,14,2,1,
1881775,101537996,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:17:00 PM,14,2,1,
1881776,101538116,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:50:00 PM,14,2,1,
1881777,101538129,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:06:00 PM,14,2,1,
1881778,101538156,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:29:00 PM,14,2,1,
1881779,101538274,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:25:00 PM,14,2,1,
1881780,101538351,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:57:00 PM,14,2,1,
1881781,101538426,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:57:00 PM,14,2,1,
1881782,101538532,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:30:00 PM,14,2,1,
1881783,101538581,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:38:00 PM,14,2,1,
1881784,101538646,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:27:00 PM,14,2,1,
1881785,101538765,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:24:00 PM,14,2,1,
1881786,101538911,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:09:00 PM,14,2,1,
1881787,101538943,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:09:00 PM,14,2,1,
1881788,101539220,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:58:00 PM,14,2,1,
1881789,101539399,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:24:00 PM,14,2,1,
1881790,101539459,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:07:00 PM,14,2,1,
1881791,101539524,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:06:00 PM,14,2,1,
1881792,101539543,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:46:00 PM,14,2,1,
1881793,101539560,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881794,101539587,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:30:00 PM,14,2,1,
1881795,101539659,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:27:00 PM,14,2,1,
1881796,101539745,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:55:00 PM,14,2,1,
1881797,101539765,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:28:00 PM,14,2,1,
1881798,101539846,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:01:00 PM,14,2,1,
1881799,101539872,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:08:00 PM,14,2,1,
1881800,101539905,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:05:00 PM,14,2,1,
1881801,101539965,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:20:00 PM,14,2,1,
1881802,101540007,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:47:00 PM,14,2,1,
1881803,101540090,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:59:00 PM,14,2,1,
1881804,101540102,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:35:00 PM,14,2,1,
1881805,101540185,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:48:00 PM,14,2,1,
1881806,101540191,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881807,101540216,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:52:00 PM,14,2,1,
1881808,101540226,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:18:00 PM,14,2,1,
1881809,101540327,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:49:00 PM,14,2,1,
1881810,101540343,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:01:00 PM,14,2,1,
1881811,101540433,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:07:00 PM,14,2,1,
1881812,101540460,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:15:00 PM,14,2,1,
1881813,101540561,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:57:00 PM,14,2,1,
1881814,101540572,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:19:00 PM,14,2,1,
1881815,101540614,40,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:58:00 PM,14,2,1,
1881816,101540653,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:10:00 PM,14,2,1,
1881817,101540669,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:46:00 PM,14,2,1,
1881818,101540792,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:17:00 PM,14,2,1,
1881819,101540843,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:20:00 PM,14,2,1,
1881820,101541161,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1881821,101541248,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:51:00 PM,14,2,1,
1881822,101541249,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:50:00 PM,14,2,1,
1881823,101541353,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:45:00 PM,14,2,1,
1881824,101541354,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:39:00 PM,14,2,1,
1881825,101541365,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:21:00 PM,14,2,1,
1881826,101541512,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:22:00 PM,14,2,1,
1881827,101541595,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:54:00 PM,14,2,1,
1881828,101541649,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:15:00 PM,14,2,1,
1881829,101541793,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:14:00 PM,14,2,1,
1881830,101541856,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:30:00 PM,14,2,1,
1881831,101541867,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:33:00 PM,14,2,1,
1881832,101541973,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 7:44:00 PM,14,2,1,
1881833,101541978,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:24:00 PM,14,2,1,
1881834,101542093,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 9:02:00 PM,14,2,1,
1881835,101542252,2,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:11:00 PM,14,2,1,
1881836,101542303,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:47:00 PM,14,2,1,
1881837,101542326,1,2188252,92476,2169650,10/8/2021 10:50:00 PM,10/8/2021 8:09:00 PM,14,2,1,
1881840,101548998,14,2196541,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 8:32:00 PM,14,2,1,
1881841,101552500,14,2197446,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 7:10:00 PM,14,2,1,
1881842,101552779,14,2197446,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 8:10:00 PM,14,2,1,
1881843,101548890,14,2197443,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 10:44:00 PM,14,2,1,
1881844,101549027,14,2197443,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 10:28:00 PM,14,2,1,
1881845,101552394,14,2197443,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 10:17:00 PM,14,2,1,
1881846,101549082,14,2196541,92476,2196541,10/8/2021 10:51:00 PM,10/8/2021 9:40:00 PM,14,2,1,
1881847,101552151,14,2196541,92476,2196541,10/8/2021 10:51:00 PM,10/8/2021 7:18:00 PM,14,2,1,
1881848,101552387,14,2196541,92476,2196541,10/8/2021 10:51:00 PM,10/8/2021 7:29:00 PM,14,2,1,
1881849,101548561,14,2196542,92476,2169650,10/8/2021 10:51:00 PM,10/8/2021 10:37:00 PM,14,2,1,
